Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
529,Exit Short,Exit Short | 1.06929,2023-02-20 8:45,1.06923,10000,-7.9,-0.07,-124,0,4.4,0.04,8.5,0.08
529,Entry Short,Short | 1.06839,2023-02-20 7:45,1.06844,10000,-7.9,-0.07,-124,0,4.4,0.04,8.5,0.08
528,Exit Short,Exit Short | 1.06923,2023-02-20 7:30,1.06927,10000,-3,-0.03,-116.1,0,0.9,0.01,3.2,0.03
528,Entry Short,Short | 1.06888,2023-02-20 7:15,1.06897,10000,-3,-0.03,-116.1,0,0.9,0.01,3.2,0.03
527,Exit Long,Exit Long | 1.07011,2023-02-20 3:30,1.07028,10000,5.9,0.06,-113.1,0,14.7,0.14,0.7,0.01
527,Entry Long,Long | 1.06981,2023-02-20 1:00,1.06969,10000,5.9,0.06,-113.1,0,14.7,0.14,0.7,0.01
526,Exit Short,Exit Short | 1.06863,2023-02-19 21:45,1.06875,10000,-1.6,-0.01,-119,0,4,0.04,2.3,0.02
526,Entry Short,Short | 1.06878,2023-02-19 19:15,1.06859,10000,-1.6,-0.01,-119,0,4,0.04,2.3,0.02
525,Exit Short,Exit Short | 1.06959,2023-02-19 18:30,1.06948,10000,-2.2,-0.02,-117.4,0,2.1,0.02,3.3,0.03
525,Entry Short,Short | 1.06927,2023-02-19 18:15,1.06926,10000,-2.2,-0.02,-117.4,0,2.1,0.02,3.3,0.03
524,Exit Short,Exit Short | 1.06966,2023-02-19 15:45,1.06966,10000,0.4,0,-115.2,0,0.6,0.01,0,0
524,Entry Short,Short | 1.06982,2023-02-19 15:30,1.0697,10000,0.4,0,-115.2,0,0.6,0.01,0,0
523,Exit Short,Exit Short | 1.06994,2023-02-19 15:15,1.06977,10000,-1,-0.01,-115.6,0,3.2,0.03,2.7,0.03
523,Entry Short,Short | 1.06963,2023-02-19 12:45,1.06967,10000,-1,-0.01,-115.6,0,3.2,0.03,2.7,0.03
522,Exit Long,Exit Long | 1.0701,2023-02-19 11:30,1.07019,10000,-3.5,-0.03,-114.6,0,0,0,5.5,0.05
522,Entry Long,Long | 1.07051,2023-02-19 11:15,1.07054,10000,-3.5,-0.03,-114.6,0,0,0,5.5,0.05
521,Exit Long,Exit Long | 1.07024,2023-02-19 10:45,1.0703,10000,1.1,0.01,-111.1,0,1.1,0.01,0,0
521,Entry Long,Long | 1.07035,2023-02-19 10:30,1.07019,10000,1.1,0.01,-111.1,0,1.1,0.01,0,0
520,Exit Short,Exit Short | 1.07009,2023-02-19 6:30,1.07009,10000,-5.7,-0.05,-112.2,0,0.5,0,9.2,0.09
520,Entry Short,Short | 1.06984,2023-02-19 6:00,1.06952,10000,-5.7,-0.05,-112.2,0,0.5,0,9.2,0.09
519,Exit Short,Exit Short | 1.07015,2023-02-19 4:15,1.07005,10000,2.3,0.02,-106.5,0,3.1,0.03,1.4,0.01
519,Entry Short,Short | 1.07025,2023-02-19 1:45,1.07028,10000,2.3,0.02,-106.5,0,3.1,0.03,1.4,0.01
518,Exit Short,Exit Short | 1.07038,2023-02-18 15:45,1.07038,10000,-0.9,-0.01,-108.8,0,1.3,0.01,0.9,0.01
518,Entry Short,Short | 1.07008,2023-02-18 15:30,1.07029,10000,-0.9,-0.01,-108.8,0,1.3,0.01,0.9,0.01
517,Exit Long,Exit Long | 1.07037,2023-02-18 11:30,1.07048,10000,0.2,0,-107.9,0,2,0.02,1.8,0.02
517,Entry Long,Long | 1.07046,2023-02-18 9:45,1.07046,10000,0.2,0,-107.9,0,2,0.02,1.8,0.02
516,Exit Long,Exit Long | 1.07004,2023-02-17 16:15,1.06996,10000,-0.2,0,-108.1,0,0.7,0.01,0.3,0
516,Entry Long,Long | 1.06992,2023-02-17 16:00,1.06998,10000,-0.2,0,-108.1,0,0.7,0.01,0.3,0
515,Exit Long,Exit Long | 1.06821,2023-02-17 14:00,1.06904,10000,23.9,0.22,-107.9,0,26.3,0.25,8,0.08
515,Entry Long,Long | 1.06674,2023-02-17 10:15,1.06665,10000,23.9,0.22,-107.9,0,26.3,0.25,8,0.08
514,Exit Short,Exit Short | 1.06279,2023-02-17 8:30,1.06301,10000,-4,-0.04,-131.8,0,12.1,0.11,4,0.04
514,Entry Short,Short | 1.06245,2023-02-17 7:00,1.06261,10000,-4,-0.04,-131.8,0,12.1,0.11,4,0.04
513,Exit Short,Exit Short | 1.06421,2023-02-17 2:15,1.06411,10000,9.1,0.09,-127.8,0,11.1,0.1,0,0
513,Entry Short,Short | 1.06503,2023-02-16 23:30,1.06502,10000,9.1,0.09,-127.8,0,11.1,0.1,0,0
512,Exit Short,Exit Short | 1.06581,2023-02-16 22:30,1.06582,10000,0.3,0,-136.9,0,4.7,0.04,0.5,0
512,Entry Short,Short | 1.06585,2023-02-16 21:00,1.06585,10000,0.3,0,-136.9,0,4.7,0.04,0.5,0
511,Exit Short,Exit Short | 1.06666,2023-02-16 20:30,1.06665,10000,-5.3,-0.05,-137.2,0,1,0.01,6.2,0.06
511,Entry Short,Short | 1.06633,2023-02-16 19:30,1.06612,10000,-5.3,-0.05,-137.2,0,1,0.01,6.2,0.06
510,Exit Short,Exit Short | 1.06813,2023-02-16 10:45,1.06812,10000,11.4,0.11,-131.9,0,29.5,0.28,0,0
510,Entry Short,Short | 1.06908,2023-02-16 8:45,1.06926,10000,11.4,0.11,-131.9,0,29.5,0.28,0,0
509,Exit Short,Exit Short | 1.07053,2023-02-16 8:15,1.07052,10000,-3.9,-0.04,-143.3,0,0.5,0,4,0.04
509,Entry Short,Short | 1.06985,2023-02-16 8:00,1.07013,10000,-3.9,-0.04,-143.3,0,0.5,0,4,0.04
508,Exit Short,Exit Short | 1.07058,2023-02-16 6:45,1.07058,10000,-4.1,-0.04,-139.4,0,1.2,0.01,6,0.06
508,Entry Short,Short | 1.07026,2023-02-16 6:30,1.07017,10000,-4.1,-0.04,-139.4,0,1.2,0.01,6,0.06
507,Exit Long,Exit Long | 1.07155,2023-02-16 3:45,1.07153,10000,-12.6,-0.12,-135.3,0,0,0,12.6,0.12
507,Entry Long,Long | 1.07309,2023-02-16 3:30,1.07279,10000,-12.6,-0.12,-135.3,0,0,0,12.6,0.12
506,Exit Long,Exit Long | 1.07249,2023-02-16 3:00,1.07165,10000,-3.9,-0.04,-122.7,0,4.5,0.04,3.9,0.04
506,Entry Long,Long | 1.07276,2023-02-16 2:45,1.07204,10000,-3.9,-0.04,-122.7,0,4.5,0.04,3.9,0.04
505,Exit Long,Exit Long | 1.07189,2023-02-16 1:15,1.07191,10000,0.7,0.01,-118.8,0,1.9,0.02,2.8,0.03
505,Entry Long,Long | 1.07211,2023-02-16 1:00,1.07184,10000,0.7,0.01,-118.8,0,1.9,0.02,2.8,0.03
504,Exit Long,Exit Long | 1.07156,2023-02-16 0:15,1.0719,10000,-5,-0.05,-119.5,0,0,0,8.4,0.08
504,Entry Long,Long | 1.07233,2023-02-16 0:00,1.0724,10000,-5,-0.05,-119.5,0,0,0,8.4,0.08
503,Exit Short,Exit Short | 1.06897,2023-02-15 11:15,1.06876,10000,20,0.19,-114.5,0,33.3,0.31,3.3,0.03
503,Entry Short,Short | 1.0703,2023-02-15 8:00,1.07076,10000,20,0.19,-114.5,0,33.3,0.31,3.3,0.03
502,Exit Short,Exit Short | 1.07232,2023-02-15 3:30,1.07249,10000,-10.8,-0.1,-134.5,0,0,0,10.8,0.1
502,Entry Short,Short | 1.07185,2023-02-15 3:00,1.07141,10000,-10.8,-0.1,-134.5,0,0,0,10.8,0.1
501,Exit Short,Exit Short | 1.07232,2023-02-15 2:45,1.07232,10000,-9.9,-0.09,-123.7,0,3.9,0.04,9.9,0.09
501,Entry Short,Short | 1.07148,2023-02-15 1:45,1.07133,10000,-9.9,-0.09,-123.7,0,3.9,0.04,9.9,0.09
500,Exit Short,Exit Short | 1.07258,2023-02-15 1:15,1.07253,10000,-1.6,-0.01,-113.8,0,1.2,0.01,3.4,0.03
500,Entry Short,Short | 1.0722,2023-02-15 0:00,1.07237,10000,-1.6,-0.01,-113.8,0,1.2,0.01,3.4,0.03
499,Exit Short,Exit Short | 1.07259,2023-02-14 23:30,1.07255,10000,-4.1,-0.04,-112.2,0,0,0,4.5,0.04
499,Entry Short,Short | 1.07217,2023-02-14 23:15,1.07214,10000,-4.1,-0.04,-112.2,0,0,0,4.5,0.04
498,Exit Short,Exit Short | 1.07284,2023-02-14 12:45,1.07265,10000,11.1,0.1,-108.1,0,21,0.2,0.5,0
498,Entry Short,Short | 1.07412,2023-02-14 10:45,1.07376,10000,11.1,0.1,-108.1,0,21,0.2,0.5,0
497,Exit Short,Exit Short | 1.0755,2023-02-14 10:00,1.07554,10000,-32.3,-0.3,-119.2,0,8.7,0.08,36,0.34
497,Entry Short,Short | 1.07258,2023-02-14 9:30,1.07231,10000,-32.3,-0.3,-119.2,0,8.7,0.08,36,0.34
496,Exit Long,Exit Long | 1.07616,2023-02-14 8:30,1.07466,10000,-16.3,-0.15,-86.9,0,6.3,0.06,16.3,0.15
496,Entry Long,Long | 1.07675,2023-02-14 8:00,1.07629,10000,-16.3,-0.15,-86.9,0,6.3,0.06,16.3,0.15
495,Exit Long,Exit Long | 1.07595,2023-02-14 7:45,1.07652,10000,2.6,0.02,-70.6,0,2.6,0.02,3.1,0.03
495,Entry Long,Long | 1.07625,2023-02-14 7:30,1.07626,10000,2.6,0.02,-70.6,0,2.6,0.02,3.1,0.03
494,Exit Long,Exit Long | 1.07583,2023-02-14 5:45,1.07577,10000,-2.3,-0.02,-73.2,0,12,0.11,4.7,0.04
494,Entry Long,Long | 1.07562,2023-02-14 4:15,1.076,10000,-2.3,-0.02,-73.2,0,12,0.11,4.7,0.04
493,Exit Long,Exit Long | 1.07462,2023-02-14 2:15,1.07457,10000,-3.7,-0.03,-70.9,0,5,0.05,4.3,0.04
493,Entry Long,Long | 1.07492,2023-02-14 2:00,1.07494,10000,-3.7,-0.03,-70.9,0,5,0.05,4.3,0.04
492,Exit Long,Exit Long | 1.07192,2023-02-13 13:15,1.07196,10000,11.2,0.1,-67.2,0,20,0.19,1.6,0.01
492,Entry Long,Long | 1.07074,2023-02-13 10:00,1.07084,10000,11.2,0.1,-67.2,0,20,0.19,1.6,0.01
491,Exit Long,Exit Long | 1.06895,2023-02-13 8:15,1.06925,10000,-9.7,-0.09,-78.4,0,1.5,0.01,12.7,0.12
491,Entry Long,Long | 1.07009,2023-02-13 7:30,1.07022,10000,-9.7,-0.09,-78.4,0,1.5,0.01,12.7,0.12
490,Exit Long,Exit Long | 1.06884,2023-02-13 6:00,1.06884,10000,2.4,0.02,-68.7,0,5.6,0.05,1.4,0.01
490,Entry Long,Long | 1.06878,2023-02-13 5:00,1.0686,10000,2.4,0.02,-68.7,0,5.6,0.05,1.4,0.01
489,Exit Long,Exit Long | 1.06812,2023-02-13 3:30,1.0682,10000,2.4,0.02,-71.1,0,13.5,0.13,1.4,0.01
489,Entry Long,Long | 1.06788,2023-02-13 1:30,1.06796,10000,2.4,0.02,-71.1,0,13.5,0.13,1.4,0.01
488,Exit Short,Exit Short | 1.06671,2023-02-12 23:30,1.06678,10000,-0.3,0,-73.5,0,6.3,0.06,0.3,0
488,Entry Short,Short | 1.06631,2023-02-12 22:30,1.06675,10000,-0.3,0,-73.5,0,6.3,0.06,0.3,0
487,Exit Short,Exit Short | 1.067,2023-02-12 21:30,1.06681,10000,2.9,0.03,-73.2,0,2.9,0.03,0,0
487,Entry Short,Short | 1.06673,2023-02-12 21:15,1.0671,10000,2.9,0.03,-73.2,0,2.9,0.03,0,0
486,Exit Short,Exit Short | 1.06665,2023-02-12 20:45,1.0667,10000,-4.4,-0.04,-76.1,0,3.5,0.03,4.4,0.04
486,Entry Short,Short | 1.06627,2023-02-12 20:30,1.06626,10000,-4.4,-0.04,-76.1,0,3.5,0.03,4.4,0.04
485,Exit Long,Exit Long | 1.06716,2023-02-12 19:15,1.06712,10000,-7.6,-0.07,-71.7,0,0,0,7.6,0.07
485,Entry Long,Long | 1.06793,2023-02-12 18:00,1.06788,10000,-7.6,-0.07,-71.7,0,0,0,7.6,0.07
484,Exit Short,Exit Short | 1.06686,2023-02-12 16:15,1.06759,10000,-7.4,-0.07,-64.1,0,4.4,0.04,7.4,0.07
484,Entry Short,Short | 1.06655,2023-02-12 15:00,1.06685,10000,-7.4,-0.07,-64.1,0,4.4,0.04,7.4,0.07
483,Exit Short,Exit Short | 1.06704,2023-02-12 13:15,1.06703,10000,-2.3,-0.02,-56.7,0,0,0,2.4,0.02
483,Entry Short,Short | 1.06685,2023-02-12 12:45,1.0668,10000,-2.3,-0.02,-56.7,0,0,0,2.4,0.02
482,Exit Short,Exit Short | 1.06698,2023-02-12 12:15,1.06694,10000,-0.9,-0.01,-54.4,0,0,0,1.3,0.01
482,Entry Short,Short | 1.06668,2023-02-12 12:00,1.06685,10000,-0.9,-0.01,-54.4,0,0,0,1.3,0.01
481,Exit Short,Exit Short | 1.06728,2023-02-12 10:30,1.06718,10000,-1.5,-0.01,-53.5,0,0,0,2.5,0.02
481,Entry Short,Short | 1.06703,2023-02-12 10:00,1.06703,10000,-1.5,-0.01,-53.5,0,0,0,2.5,0.02
480,Exit Short,Exit Short | 1.06734,2023-02-12 6:00,1.06728,10000,-0.4,0,-52,0,0.6,0.01,1,0.01
480,Entry Short,Short | 1.06725,2023-02-12 4:30,1.06724,10000,-0.4,0,-52,0,0.6,0.01,1,0.01
479,Exit Long,Exit Long | 1.06763,2023-02-12 1:00,1.06758,10000,-0.9,-0.01,-51.6,0,0.5,0,1,0.01
479,Entry Long,Long | 1.06771,2023-02-11 22:15,1.06767,10000,-0.9,-0.01,-51.6,0,0.5,0,1,0.01
478,Exit Short,Exit Short | 1.06748,2023-02-11 20:30,1.06742,10000,-1.4,-0.01,-50.7,0,1,0.01,2,0.02
478,Entry Short,Short | 1.06726,2023-02-11 19:00,1.06728,10000,-1.4,-0.01,-50.7,0,1,0.01,2,0.02
477,Exit Short,Exit Short | 1.06746,2023-02-11 17:45,1.06738,10000,-0.6,-0.01,-49.3,0,0.6,0.01,1.4,0.01
477,Entry Short,Short | 1.06734,2023-02-11 17:15,1.06732,10000,-0.6,-0.01,-49.3,0,0.6,0.01,1.4,0.01
476,Exit Short,Exit Short | 1.06739,2023-02-11 16:15,1.0674,10000,-0.1,0,-48.7,0,0,0,0.1,0
476,Entry Short,Short | 1.06738,2023-02-11 16:00,1.06739,10000,-0.1,0,-48.7,0,0,0,0.1,0
475,Exit Short,Exit Short | 1.06752,2023-02-11 14:00,1.06744,10000,-0.4,0,-48.6,0,0,0,1.2,0.01
475,Entry Short,Short | 1.0674,2023-02-11 13:30,1.0674,10000,-0.4,0,-48.6,0,0,0,1.2,0.01
474,Exit Short,Exit Short | 1.06748,2023-02-11 13:00,1.06758,10000,-1.4,-0.01,-48.2,0,0,0,1.4,0.01
474,Entry Short,Short | 1.06745,2023-02-11 12:45,1.06744,10000,-1.4,-0.01,-48.2,0,0,0,1.4,0.01
473,Exit Short,Exit Short | 1.06729,2023-02-10 13:45,1.06728,10000,5.9,0.06,-46.8,0,10.9,0.1,1.3,0.01
473,Entry Short,Short | 1.06785,2023-02-10 11:30,1.06787,10000,5.9,0.06,-46.8,0,10.9,0.1,1.3,0.01
472,Exit Short,Exit Short | 1.06876,2023-02-10 11:15,1.06825,10000,-0.2,0,-52.7,0,0,0,6.1,0.06
472,Entry Short,Short | 1.06831,2023-02-10 11:00,1.06823,10000,-0.2,0,-52.7,0,0,0,6.1,0.06
471,Exit Short,Exit Short | 1.06991,2023-02-10 9:00,1.06959,10000,14.7,0.14,-52.5,0,23.6,0.22,4.6,0.04
471,Entry Short,Short | 1.07124,2023-02-10 5:00,1.07106,10000,14.7,0.14,-52.5,0,23.6,0.22,4.6,0.04
470,Exit Short,Exit Short | 1.07382,2023-02-09 16:15,1.07381,10000,8.9,0.08,-67.2,0,10.4,0.1,3,0.03
470,Entry Short,Short | 1.07469,2023-02-09 12:45,1.0747,10000,8.9,0.08,-67.2,0,10.4,0.1,3,0.03
469,Exit Long,Exit Long | 1.07865,2023-02-09 10:00,1.07845,10000,-7.5,-0.07,-76.1,0,0,0,7.8,0.07
469,Entry Long,Long | 1.0792,2023-02-09 9:00,1.0792,10000,-7.5,-0.07,-76.1,0,0,0,7.8,0.07
468,Exit Long,Exit Long | 1.07674,2023-02-09 6:45,1.077,10000,8.5,0.08,-68.6,0,23.3,0.22,4.6,0.04
468,Entry Long,Long | 1.07575,2023-02-09 3:30,1.07615,10000,8.5,0.08,-68.6,0,23.3,0.22,4.6,0.04
467,Exit Long,Exit Long | 1.07306,2023-02-09 2:30,1.07412,10000,3,0.03,-77.1,0,8.1,0.08,7.7,0.07
467,Entry Long,Long | 1.07374,2023-02-09 1:00,1.07382,10000,3,0.03,-77.1,0,8.1,0.08,7.7,0.07
466,Exit Long,Exit Long | 1.07352,2023-02-08 23:45,1.0735,10000,-3.8,-0.04,-80.1,0,1.1,0.01,8.5,0.08
466,Entry Long,Long | 1.0737,2023-02-08 22:00,1.07388,10000,-3.8,-0.04,-80.1,0,1.1,0.01,8.5,0.08
465,Exit Short,Exit Short | 1.07195,2023-02-08 18:30,1.07199,10000,-0.6,-0.01,-76.3,0,3,0.03,1.6,0.01
465,Entry Short,Short | 1.07195,2023-02-08 16:15,1.07193,10000,-0.6,-0.01,-76.3,0,3,0.03,1.6,0.01
464,Exit Short,Exit Short | 1.07339,2023-02-08 11:45,1.07341,10000,1.9,0.02,-75.7,0,11.4,0.11,5.3,0.05
464,Entry Short,Short | 1.07392,2023-02-08 9:30,1.0736,10000,1.9,0.02,-75.7,0,11.4,0.11,5.3,0.05
463,Exit Short,Exit Short | 1.075,2023-02-08 9:15,1.07486,10000,-8.6,-0.08,-77.6,0,3.7,0.03,10,0.09
463,Entry Short,Short | 1.07364,2023-02-08 8:30,1.074,10000,-8.6,-0.08,-77.6,0,3.7,0.03,10,0.09
462,Exit Long,Exit Long | 1.07557,2023-02-08 5:15,1.07535,10000,-9.7,-0.09,-69,0,5.3,0.05,9.7,0.09
462,Entry Long,Long | 1.07569,2023-02-08 4:00,1.07632,10000,-9.7,-0.09,-69,0,5.3,0.05,9.7,0.09
461,Exit Long,Exit Long | 1.07557,2023-02-08 3:45,1.07569,10000,-0.7,-0.01,-59.3,0,9.6,0.09,1.9,0.02
461,Entry Long,Long | 1.07612,2023-02-08 3:15,1.07576,10000,-0.7,-0.01,-59.3,0,9.6,0.09,1.9,0.02
460,Exit Long,Exit Long | 1.07335,2023-02-07 16:30,1.07347,10000,7.9,0.07,-58.6,0,11.3,0.11,0.1,0
460,Entry Long,Long | 1.07268,2023-02-07 15:30,1.07268,10000,7.9,0.07,-58.6,0,11.3,0.11,0.1,0
459,Exit Long,Exit Long | 1.07198,2023-02-07 15:15,1.0721,10000,-1.7,-0.02,-66.5,0,12.1,0.11,4.6,0.04
459,Entry Long,Long | 1.07215,2023-02-07 14:15,1.07227,10000,-1.7,-0.02,-66.5,0,12.1,0.11,4.6,0.04
458,Exit Long,Exit Long | 1.0705,2023-02-07 13:45,1.07071,10000,-56.5,-0.52,-64.8,-0.01,0,0,59.2,0.55
458,Entry Long,Long | 1.0764,2023-02-07 13:00,1.07636,10000,-56.5,-0.52,-64.8,-0.01,0,0,59.2,0.55
457,Exit Short,Exit Short | 1.07358,2023-02-07 4:15,1.07383,10000,-14.9,-0.14,-8.3,0,3.1,0.03,14.9,0.14
457,Entry Short,Short | 1.07121,2023-02-07 3:15,1.07234,10000,-14.9,-0.14,-8.3,0,3.1,0.03,14.9,0.14
456,Exit Short,Exit Short | 1.07267,2023-02-06 13:45,1.0729,10000,37,0.34,6.6,0,49.1,0.46,5.7,0.05
456,Entry Short,Short | 1.0766,2023-02-06 9:00,1.0766,10000,37,0.34,6.6,0,49.1,0.46,5.7,0.05
455,Exit Short,Exit Short | 1.07755,2023-02-06 7:00,1.07756,10000,7.2,0.07,-30.4,0,16.1,0.15,10.6,0.1
455,Entry Short,Short | 1.07888,2023-02-06 4:15,1.07828,10000,7.2,0.07,-30.4,0,16.1,0.15,10.6,0.1
454,Exit Short,Exit Short | 1.0797,2023-02-06 3:45,1.0798,10000,-13.7,-0.13,-37.6,0,0,0,13.7,0.13
454,Entry Short,Short | 1.07843,2023-02-06 3:30,1.07843,10000,-13.7,-0.13,-37.6,0,0,0,13.7,0.13
453,Exit Long,Exit Long | 1.07995,2023-02-06 0:30,1.08008,10000,1.8,0.02,-23.9,0,7.3,0.07,3.4,0.03
453,Entry Long,Long | 1.07986,2023-02-05 22:15,1.0799,10000,1.8,0.02,-23.9,0,7.3,0.07,3.4,0.03
452,Exit Short,Exit Short | 1.07914,2023-02-05 20:15,1.07919,10000,-6.9,-0.06,-25.7,0,0.8,0.01,6.9,0.06
452,Entry Short,Short | 1.07818,2023-02-05 19:45,1.0785,10000,-6.9,-0.06,-25.7,0,0.8,0.01,6.9,0.06
451,Exit Short,Exit Short | 1.07927,2023-02-05 18:30,1.0793,10000,-2.8,-0.03,-18.8,0,1.3,0.01,2.8,0.03
451,Entry Short,Short | 1.07847,2023-02-05 18:15,1.07902,10000,-2.8,-0.03,-18.8,0,1.3,0.01,2.8,0.03
450,Exit Short,Exit Short | 1.07889,2023-02-05 17:45,1.07881,10000,0.1,0,-16,0,5.6,0.05,2.4,0.02
450,Entry Short,Short | 1.07871,2023-02-05 16:30,1.07882,10000,0.1,0,-16,0,5.6,0.05,2.4,0.02
449,Exit Short,Exit Short | 1.07915,2023-02-05 16:00,1.07915,10000,-0.2,0,-16.1,0,5.1,0.05,2.6,0.02
449,Entry Short,Short | 1.07898,2023-02-05 15:15,1.07913,10000,-0.2,0,-16.1,0,5.1,0.05,2.6,0.02
448,Exit Short,Exit Short | 1.07911,2023-02-05 13:45,1.07924,10000,-1.4,-0.01,-15.9,0,0,0,5.9,0.05
448,Entry Short,Short | 1.07899,2023-02-05 13:30,1.0791,10000,-1.4,-0.01,-15.9,0,0,0,5.9,0.05
447,Exit Short,Exit Short | 1.07954,2023-02-05 12:30,1.07897,10000,6.4,0.06,-14.5,0,6.4,0.06,0.8,0.01
447,Entry Short,Short | 1.07939,2023-02-05 11:15,1.07961,10000,6.4,0.06,-14.5,0,6.4,0.06,0.8,0.01
446,Exit Short,Exit Short | 1.07966,2023-02-05 9:30,1.07913,10000,4.3,0.04,-20.9,0,6,0.06,2.1,0.02
446,Entry Short,Short | 1.07955,2023-02-05 8:00,1.07956,10000,4.3,0.04,-20.9,0,6,0.06,2.1,0.02
445,Exit Short,Exit Short | 1.07988,2023-02-05 7:45,1.07914,10000,4,0.04,-25.2,0,4,0.04,3.4,0.03
445,Entry Short,Short | 1.07934,2023-02-05 7:15,1.07954,10000,4,0.04,-25.2,0,4,0.04,3.4,0.03
444,Exit Long,Exit Long | 1.0798,2023-02-05 6:30,1.0798,10000,-0.7,-0.01,-29.2,0,1.8,0.02,0.7,0.01
444,Entry Long,Long | 1.08004,2023-02-05 6:15,1.07987,10000,-0.7,-0.01,-29.2,0,1.8,0.02,0.7,0.01
443,Exit Short,Exit Short | 1.07987,2023-02-05 2:15,1.07978,10000,-1.4,-0.01,-28.5,0,4.5,0.04,2.3,0.02
443,Entry Short,Short | 1.07968,2023-02-05 1:00,1.07964,10000,-1.4,-0.01,-28.5,0,4.5,0.04,2.3,0.02
442,Exit Short,Exit Short | 1.07968,2023-02-04 20:45,1.07975,10000,-1.7,-0.02,-27.1,0,0.8,0.01,1.7,0.02
442,Entry Short,Short | 1.07953,2023-02-04 20:15,1.07958,10000,-1.7,-0.02,-27.1,0,0.8,0.01,1.7,0.02
441,Exit Long,Exit Long | 1.07973,2023-02-04 20:00,1.07948,10000,-2.5,-0.02,-25.4,0,0,0,2.5,0.02
441,Entry Long,Long | 1.08017,2023-02-04 19:45,1.07973,10000,-2.5,-0.02,-25.4,0,0,0,2.5,0.02
440,Exit Long,Exit Long | 1.07984,2023-02-04 15:00,1.08017,10000,3.2,0.03,-22.9,0,3.2,0.03,0.1,0
440,Entry Long,Long | 1.08018,2023-02-04 14:45,1.07985,10000,3.2,0.03,-22.9,0,3.2,0.03,0.1,0
439,Exit Long,Exit Long | 1.07994,2023-02-04 13:45,1.08013,10000,-0.1,0,-26.1,0,0.3,0,2,0.02
439,Entry Long,Long | 1.08016,2023-02-04 13:15,1.08014,10000,-0.1,0,-26.1,0,0.3,0,2,0.02
438,Exit Long,Exit Long | 1.07997,2023-02-04 12:30,1.08001,10000,-2.3,-0.02,-26,0,0,0,4.7,0.04
438,Entry Long,Long | 1.08027,2023-02-04 12:15,1.08024,10000,-2.3,-0.02,-26,0,0,0,4.7,0.04
437,Exit Short,Exit Short | 1.07983,2023-02-04 10:30,1.07988,10000,2,0.02,-23.7,0,3.2,0.03,1,0.01
437,Entry Short,Short | 1.0798,2023-02-04 10:00,1.08008,10000,2,0.02,-23.7,0,3.2,0.03,1,0.01
436,Exit Short,Exit Short | 1.08019,2023-02-04 9:45,1.0802,10000,-1.2,-0.01,-25.7,0,7.7,0.07,1.4,0.01
436,Entry Short,Short | 1.07972,2023-02-04 8:45,1.08008,10000,-1.2,-0.01,-25.7,0,7.7,0.07,1.4,0.01
435,Exit Short,Exit Short | 1.08703,2023-02-03 10:45,1.08692,10000,-20.1,-0.19,-24.5,0,35.7,0.33,22.6,0.21
435,Entry Short,Short | 1.085,2023-02-03 8:45,1.08491,10000,-20.1,-0.19,-24.5,0,35.7,0.33,22.6,0.21
434,Exit Long,Exit Long | 1.09263,2023-02-03 7:00,1.09281,10000,15.4,0.14,-4.4,0,23.8,0.22,0,0
434,Entry Long,Long | 1.09121,2023-02-03 4:30,1.09127,10000,15.4,0.14,-4.4,0,23.8,0.22,0,0
433,Exit Short,Exit Short | 1.09401,2023-02-02 11:00,1.09436,10000,31.1,0.28,-19.8,0,77.4,0.71,12,0.11
433,Entry Short,Short | 1.09787,2023-02-02 8:30,1.09747,10000,31.1,0.28,-19.8,0,77.4,0.71,12,0.11
432,Exit Long,Exit Long | 1.10143,2023-02-01 20:30,1.10136,10000,46.6,0.42,-50.9,0,59.6,0.54,7,0.06
432,Entry Long,Long | 1.09679,2023-02-01 14:45,1.0967,10000,46.6,0.42,-50.9,0,59.6,0.54,7,0.06
431,Exit Long,Exit Long | 1.09116,2023-02-01 14:15,1.09091,10000,-8,-0.07,-97.5,0,5.1,0.05,8,0.07
431,Entry Long,Long | 1.09246,2023-02-01 14:00,1.09171,10000,-8,-0.07,-97.5,0,5.1,0.05,8,0.07
430,Exit Long,Exit Long | 1.09169,2023-02-01 13:45,1.09136,10000,-3.5,-0.03,-89.5,0,2.5,0.02,3.5,0.03
430,Entry Long,Long | 1.09182,2023-02-01 13:30,1.09171,10000,-3.5,-0.03,-89.5,0,2.5,0.02,3.5,0.03
429,Exit Long,Exit Long | 1.09125,2023-02-01 12:30,1.0908,10000,-10.7,-0.1,-86,0,4.7,0.04,10.7,0.1
429,Entry Long,Long | 1.09211,2023-02-01 11:00,1.09187,10000,-10.7,-0.1,-86,0,4.7,0.04,10.7,0.1
428,Exit Long,Exit Long | 1.08996,2023-02-01 10:15,1.0898,10000,-7.8,-0.07,-75.3,0,4.5,0.04,14.1,0.13
428,Entry Long,Long | 1.09096,2023-02-01 9:00,1.09058,10000,-7.8,-0.07,-75.3,0,4.5,0.04,14.1,0.13
427,Exit Long,Exit Long | 1.08903,2023-02-01 8:45,1.09034,10000,2,0.02,-67.5,0,2,0.02,11.2,0.1
427,Entry Long,Long | 1.09003,2023-02-01 8:30,1.09014,10000,2,0.02,-67.5,0,2,0.02,11.2,0.1
