,Trade #,Type,Signal,Price,Date/Time,Contracts,Profit,Profit %,Cum. Profit,Cum. Profit %,Run-up,Run-up %,Drawdown,Drawdown %
193,97,Entry Long,Long | 1.03345,1.0325,2022-11-20T07:45:00Z,10000,-0.4,0,111.8,0,0,0,0.4,0
194,97,Exit Long,Exit Long | 1.0325,1.03246,2022-11-20T08:00:00Z,10000,-0.4,0,111.8,0,0,0,0.4,0
195,98,Entry Long,Long | 1.03406,1.03265,2022-11-20T08:15:00Z,10000,-0.8,-0.01,111,0,0,0,0.8,0.01
196,98,Exit Long,Exit Long | 1.03265,1.03257,2022-11-20T08:30:00Z,10000,-0.8,-0.01,111,0,0,0,0.8,0.01
197,99,Entry Long,Long | 1.03384,1.0329,2022-11-20T09:30:00Z,10000,-2.3,-0.02,108.7,0,12.3,0.12,2.3,0.02
198,99,Exit Long,Exit Long | 1.03284,1.03267,2022-11-20T09:45:00Z,10000,-2.3,-0.02,108.7,0,12.3,0.12,2.3,0.02
199,100,Entry Long,Long | 1.03372,1.03275,2022-11-20T10:00:00Z,10000,-0.3,0,108.4,0,10.6,0.1,1.4,0.01
200,100,Exit Long,Exit Long | 1.0328,1.03272,2022-11-20T10:45:00Z,10000,-0.3,0,108.4,0,10.6,0.1,1.4,0.01
201,101,Entry Long,Long | 1.03303,1.03265,2022-11-20T11:00:00Z,10000,1.6,0.02,110,0,1.6,0.02,0,0
202,101,Exit Long,Exit Long | 1.03266,1.03281,2022-11-20T11:15:00Z,10000,1.6,0.02,110,0,1.6,0.02,0,0
203,102,Entry Long,Long | 1.03356,1.03302,2022-11-20T11:45:00Z,10000,-16,-0.15,94,0,14.4,0.14,18.8,0.18
204,102,Exit Long,Exit Long | 1.03157,1.03142,2022-11-20T12:00:00Z,10000,-16,-0.15,94,0,14.4,0.14,18.8,0.18
205,103,Entry Short,Short | 1.032,1.032,2022-11-20T14:45:00Z,10000,0,0,94,0,6.8,0.07,7.3,0.07
206,103,Exit Short,Exit Short | 1.032,1.032,2022-11-20T17:00:00Z,10000,0,0,94,0,6.8,0.07,7.3,0.07
207,104,Entry Short,Short | 1.03131,1.03158,2022-11-20T20:00:00Z,10000,24.9,0.24,118.9,0,46.8,0.45,0,0
208,104,Exit Short,Exit Short | 1.0298,1.02909,2022-11-20T22:30:00Z,10000,24.9,0.24,118.9,0,46.8,0.45,0,0
209,105,Entry Short,Short | 1.02795,1.028,2022-11-21T01:45:00Z,10000,-15.8,-0.15,103.1,0,14.8,0.14,32.1,0.31
210,105,Exit Short,Exit Short | 1.03121,1.02958,2022-11-21T02:30:00Z,10000,-15.8,-0.15,103.1,0,14.8,0.14,32.1,0.31
211,106,Entry Short,Short | 1.02619,1.02788,2022-11-21T04:45:00Z,10000,-19.5,-0.19,83.6,0,17.1,0.17,20.5,0.2
212,106,Exit Short,Exit Short | 1.02679,1.02983,2022-11-21T05:00:00Z,10000,-19.5,-0.19,83.6,0,17.1,0.17,20.5,0.2
213,107,Entry Short,Short | 1.02524,1.02502,2022-11-21T06:30:00Z,10000,-50.3,-0.49,33.3,-0.01,9.1,0.09,50.4,0.49
214,107,Exit Short,Exit Short | 1.03006,1.03005,2022-11-21T07:15:00Z,10000,-50.3,-0.49,33.3,-0.01,9.1,0.09,50.4,0.49
215,108,Entry Short,Short | 1.02631,1.02631,2022-11-21T07:45:00Z,10000,-10.3,-0.1,23,0,0,0,35.9,0.35
216,108,Exit Short,Exit Short | 1.02799,1.02734,2022-11-21T08:00:00Z,10000,-10.3,-0.1,23,0,0,0,35.9,0.35
217,109,Entry Short,Short | 1.02628,1.02628,2022-11-21T09:00:00Z,10000,9.9,0.1,32.9,0,9.9,0.1,11.6,0.11
218,109,Exit Short,Exit Short | 1.02649,1.02529,2022-11-21T09:15:00Z,10000,9.9,0.1,32.9,0,9.9,0.1,11.6,0.11
219,110,Entry Short,Short | 1.02502,1.02631,2022-11-21T09:30:00Z,10000,6.6,0.06,39.5,0,16.5,0.16,2.4,0.02
220,110,Exit Short,Exit Short | 1.02616,1.02565,2022-11-21T10:00:00Z,10000,6.6,0.06,39.5,0,16.5,0.16,2.4,0.02
221,111,Entry Short,Short | 1.02564,1.02475,2022-11-21T10:15:00Z,10000,-7.6,-0.07,31.9,0,0,0,18.6,0.18
222,111,Exit Short,Exit Short | 1.02661,1.02551,2022-11-21T10:45:00Z,10000,-7.6,-0.07,31.9,0,0,0,18.6,0.18
223,112,Entry Short,Short | 1.02502,1.02446,2022-11-21T11:00:00Z,10000,-10.8,-0.11,21.1,0,11.3,0.11,41.9,0.41
224,112,Exit Short,Exit Short | 1.02547,1.02554,2022-11-21T13:15:00Z,10000,-10.8,-0.11,21.1,0,11.3,0.11,41.9,0.41
225,113,Entry Long,Long | 1.02617,1.02622,2022-11-21T21:30:00Z,10000,0.4,0,21.5,0,0.4,0,5.1,0.05
226,113,Exit Long,Exit Long | 1.02571,1.02626,2022-11-21T22:00:00Z,10000,0.4,0,21.5,0,0.4,0,5.1,0.05
227,114,Entry Long,Long | 1.02626,1.02566,2022-11-21T22:15:00Z,10000,14.4,0.14,35.9,0,14.4,0.14,0,0
228,114,Exit Long,Exit Long | 1.02566,1.0271,2022-11-21T22:30:00Z,10000,14.4,0.14,35.9,0,14.4,0.14,0,0
229,115,Entry Long,Long | 1.02921,1.02884,2022-11-22T04:00:00Z,10000,0.6,0.01,36.5,0,46.6,0.45,19.1,0.19
230,115,Exit Long,Exit Long | 1.02856,1.0289,2022-11-22T05:15:00Z,10000,0.6,0.01,36.5,0,46.6,0.45,19.1,0.19
231,116,Entry Short,Short | 1.02618,1.02688,2022-11-22T09:45:00Z,10000,-8,-0.08,28.5,0,0,0,21.9,0.21
232,116,Exit Short,Exit Short | 1.02907,1.02768,2022-11-22T10:00:00Z,10000,-8,-0.08,28.5,0,0,0,21.9,0.21
233,117,Entry Long,Long | 1.02991,1.03002,2022-11-22T13:00:00Z,10000,-1.7,-0.02,26.8,0,24.9,0.24,7.2,0.07
234,117,Exit Long,Exit Long | 1.0296,1.02985,2022-11-22T14:30:00Z,10000,-1.7,-0.02,26.8,0,24.9,0.24,7.2,0.07
235,118,Entry Long,Long | 1.03209,1.03054,2022-11-22T15:45:00Z,10000,2,0.02,28.8,0,3,0.03,3.7,0.04
236,118,Exit Long,Exit Long | 1.03034,1.03074,2022-11-22T16:15:00Z,10000,2,0.02,28.8,0,3,0.03,3.7,0.04
237,119,Entry Long,Long | 1.03321,1.0332,2022-11-23T00:30:00Z,10000,-2,-0.02,26.8,0,7.1,0.07,3,0.03
238,119,Exit Long,Exit Long | 1.0329,1.033,2022-11-23T00:45:00Z,10000,-2,-0.02,26.8,0,7.1,0.07,3,0.03
239,120,Entry Long,Long | 1.03355,1.03307,2022-11-23T02:00:00Z,10000,13.2,0.13,40,0,32.7,0.32,3.9,0.04
240,120,Exit Long,Exit Long | 1.03328,1.03439,2022-11-23T03:30:00Z,10000,13.2,0.13,40,0,32.7,0.32,3.9,0.04
241,121,Entry Short,Short | 1.03033,1.0322,2022-11-23T05:45:00Z,10000,4.2,0.04,44.2,0,12.1,0.12,9.2,0.09
242,121,Exit Short,Exit Short | 1.03219,1.03178,2022-11-23T06:15:00Z,10000,4.2,0.04,44.2,0,12.1,0.12,9.2,0.09
243,122,Entry Long,Long | 1.03651,1.03498,2022-11-23T07:00:00Z,10000,-4.5,-0.04,39.7,0,16.2,0.16,16,0.15
244,122,Exit Long,Exit Long | 1.03461,1.03453,2022-11-23T07:15:00Z,10000,-4.5,-0.04,39.7,0,16.2,0.16,16,0.15
245,123,Entry Long,Long | 1.03528,1.03573,2022-11-23T09:45:00Z,10000,13.6,0.13,53.3,0,74.8,0.72,5.5,0.05
246,123,Exit Long,Exit Long | 1.03685,1.03709,2022-11-23T11:45:00Z,10000,13.6,0.13,53.3,0,74.8,0.72,5.5,0.05
247,124,Entry Long,Long | 1.03964,1.03917,2022-11-23T14:30:00Z,10000,-1.7,-0.02,51.6,0,23,0.22,10,0.1
248,124,Exit Long,Exit Long | 1.039,1.039,2022-11-23T17:00:00Z,10000,-1.7,-0.02,51.6,0,23,0.22,10,0.1
249,125,Entry Long,Long | 1.04306,1.04333,2022-11-23T21:15:00Z,10000,-1.2,-0.01,50.4,0,0.4,0,13.8,0.13
250,125,Exit Long,Exit Long | 1.04195,1.04321,2022-11-23T21:45:00Z,10000,-1.2,-0.01,50.4,0,0.4,0,13.8,0.13
251,126,Entry Long,Long | 1.04436,1.04313,2022-11-23T22:00:00Z,10000,2.4,0.02,52.8,0,13.8,0.13,0,0
252,126,Exit Long,Exit Long | 1.04337,1.04337,2022-11-23T23:15:00Z,10000,2.4,0.02,52.8,0,13.8,0.13,0,0
253,127,Entry Short,Short | 1.04036,1.04213,2022-11-24T06:45:00Z,10000,8,0.08,60.8,0,14.6,0.14,5.4,0.05
254,127,Exit Short,Exit Short | 1.04127,1.04133,2022-11-24T07:00:00Z,10000,8,0.08,60.8,0,14.6,0.14,5.4,0.05
255,128,Entry Short,Short | 1.04008,1.04197,2022-11-24T07:30:00Z,10000,10.9,0.1,71.7,0,10.9,0.1,0,0
256,128,Exit Short,Exit Short | 1.04117,1.04088,2022-11-24T07:45:00Z,10000,10.9,0.1,71.7,0,10.9,0.1,0,0
257,129,Entry Short,Short | 1.04123,1.04181,2022-11-24T14:45:00Z,10000,-4.5,-0.04,67.2,0,7.4,0.07,4.5,0.04
258,129,Exit Short,Exit Short | 1.04174,1.04226,2022-11-24T15:00:00Z,10000,-4.5,-0.04,67.2,0,7.4,0.07,4.5,0.04
259,130,Entry Short,Short | 1.04033,1.04045,2022-11-24T19:15:00Z,10000,-11,-0.11,56.2,0,3.7,0.04,11,0.11
260,130,Exit Short,Exit Short | 1.04124,1.04155,2022-11-24T20:45:00Z,10000,-11,-0.11,56.2,0,3.7,0.04,11,0.11
261,131,Entry Long,Long | 1.04314,1.04294,2022-11-24T23:15:00Z,10000,-11.3,-0.11,44.9,0,5.5,0.05,11.3,0.11
262,131,Exit Long,Exit Long | 1.0425,1.04181,2022-11-25T01:00:00Z,10000,-11.3,-0.11,44.9,0,5.5,0.05,11.3,0.11
263,132,Entry Long,Long | 1.04432,1.044,2022-11-25T03:30:00Z,10000,0.6,0.01,45.5,0,12.2,0.12,9.1,0.09
264,132,Exit Long,Exit Long | 1.04309,1.04406,2022-11-25T04:00:00Z,10000,0.6,0.01,45.5,0,12.2,0.12,9.1,0.09
265,133,Entry Long,Long | 1.04429,1.04344,2022-11-25T04:15:00Z,10000,-2.5,-0.02,43,0,0.6,0.01,4.9,0.05
266,133,Exit Long,Exit Long | 1.04319,1.04319,2022-11-25T04:30:00Z,10000,-2.5,-0.02,43,0,0.6,0.01,4.9,0.05
267,134,Entry Short,Short | 1.04004,1.04032,2022-11-25T05:00:00Z,10000,-9.3,-0.09,33.7,0,2.9,0.03,14.5,0.14
268,134,Exit Short,Exit Short | 1.04177,1.04125,2022-11-25T05:15:00Z,10000,-9.3,-0.09,33.7,0,2.9,0.03,14.5,0.14
269,135,Entry Short,Short | 1.04116,1.04029,2022-11-25T07:45:00Z,10000,8.5,0.08,42.2,0,22.7,0.22,7.9,0.08
270,135,Exit Short,Exit Short | 1.03991,1.03944,2022-11-25T10:00:00Z,10000,8.5,0.08,42.2,0,22.7,0.22,7.9,0.08
271,136,Entry Short,Short | 1.04018,1.04095,2022-11-26T02:45:00Z,10000,0.2,0,42.4,0,0.2,0,0,0
272,136,Exit Short,Exit Short | 1.04095,1.04093,2022-11-26T03:00:00Z,10000,0.2,0,42.4,0,0.2,0,0,0
273,137,Entry Short,Short | 1.04073,1.04078,2022-11-26T03:30:00Z,10000,11,0.11,53.4,0,11,0.11,2.3,0.02
274,137,Exit Short,Exit Short | 1.04069,1.03968,2022-11-26T06:15:00Z,10000,11,0.11,53.4,0,11,0.11,2.3,0.02
275,138,Entry Short,Short | 1.04048,1.04048,2022-11-26T07:45:00Z,10000,-1.8,-0.02,51.6,0,6,0.06,2.1,0.02
276,138,Exit Short,Exit Short | 1.04069,1.04066,2022-11-26T08:00:00Z,10000,-1.8,-0.02,51.6,0,6,0.06,2.1,0.02
277,139,Entry Short,Short | 1.04018,1.04065,2022-11-26T08:45:00Z,10000,-5.9,-0.06,45.7,0,6.6,0.06,5.9,0.06
278,139,Exit Short,Exit Short | 1.04061,1.04124,2022-11-26T09:15:00Z,10000,-5.9,-0.06,45.7,0,6.6,0.06,5.9,0.06
279,140,Entry Long,Long | 1.0413,1.04064,2022-11-26T16:15:00Z,10000,-3.4,-0.03,42.3,0,0,0,3.4,0.03
280,140,Exit Long,Exit Long | 1.04064,1.0403,2022-11-26T16:30:00Z,10000,-3.4,-0.03,42.3,0,0,0,3.4,0.03
281,141,Entry Long,Long | 1.04128,1.04055,2022-11-26T17:30:00Z,10000,-2.8,-0.03,39.5,0,1,0.01,5.5,0.05
282,141,Exit Long,Exit Long | 1.04064,1.04027,2022-11-26T17:45:00Z,10000,-2.8,-0.03,39.5,0,1,0.01,5.5,0.05
283,142,Entry Short,Short | 1.0397,1.03999,2022-11-26T19:00:00Z,10000,0,0,39.5,0,5.4,0.05,0.1,0
284,142,Exit Short,Exit Short | 1.04,1.03999,2022-11-26T20:45:00Z,10000,0,0,39.5,0,5.4,0.05,0.1,0
285,143,Entry Long,Long | 1.04094,1.04071,2022-11-27T04:30:00Z,10000,-5.1,-0.05,34.4,0,0.8,0.01,6.6,0.06
286,143,Exit Long,Exit Long | 1.04023,1.0402,2022-11-27T05:15:00Z,10000,-5.1,-0.05,34.4,0,0.8,0.01,6.6,0.06
287,144,Entry Long,Long | 1.04066,1.04047,2022-11-27T06:30:00Z,10000,-3.7,-0.04,30.7,0,0,0,3.7,0.04
288,144,Exit Long,Exit Long | 1.04047,1.0401,2022-11-27T06:45:00Z,10000,-3.7,-0.04,30.7,0,0,0,3.7,0.04
289,145,Entry Long,Long | 1.04107,1.04054,2022-11-27T08:00:00Z,10000,-4.9,-0.05,25.8,0,3.1,0.03,4.9,0.05
290,145,Exit Long,Exit Long | 1.04019,1.04005,2022-11-27T08:15:00Z,10000,-4.9,-0.05,25.8,0,3.1,0.03,4.9,0.05
291,146,Entry Long,Long | 1.04162,1.04155,2022-11-27T12:15:00Z,10000,-13,-0.12,12.8,0,0,0,15.1,0.14
292,146,Exit Long,Exit Long | 1.04004,1.04025,2022-11-27T13:15:00Z,10000,-13,-0.12,12.8,0,0,0,15.1,0.14
293,147,Entry Short,Short | 1.04,1.04,2022-11-27T15:15:00Z,10000,0.1,0,12.9,0,0.1,0,0,0
294,147,Exit Short,Exit Short | 1.04,1.03999,2022-11-27T15:45:00Z,10000,0.1,0,12.9,0,0.1,0,0,0
295,148,Entry Long,Long | 1.03909,1.03867,2022-11-28T02:15:00Z,10000,84.8,0.82,97.7,0.01,118.9,1.14,19.6,0.19
296,148,Exit Long,Exit Long | 1.0479,1.04715,2022-11-28T07:15:00Z,10000,84.8,0.82,97.7,0.01,118.9,1.14,19.6,0.19
297,149,Entry Short,Short | 1.03989,1.03986,2022-11-28T11:15:00Z,10000,62.6,0.6,160.3,0.01,71.1,0.68,1.6,0.02
298,149,Exit Short,Exit Short | 1.03323,1.0336,2022-11-28T16:00:00Z,10000,62.6,0.6,160.3,0.01,71.1,0.68,1.6,0.02
299,150,Entry Short,Short | 1.03408,1.03552,2022-11-29T09:00:00Z,10000,-13.8,-0.13,146.5,0,16.7,0.16,14.2,0.14
300,150,Exit Short,Exit Short | 1.03657,1.0369,2022-11-29T10:15:00Z,10000,-13.8,-0.13,146.5,0,16.7,0.16,14.2,0.14
301,151,Entry Short,Short | 1.03464,1.03497,2022-11-29T12:30:00Z,10000,3.6,0.03,150.1,0,3.6,0.03,0.4,0
302,151,Exit Short,Exit Short | 1.03501,1.03461,2022-11-29T12:45:00Z,10000,3.6,0.03,150.1,0,3.6,0.03,0.4,0
303,152,Entry Short,Short | 1.03227,1.0327,2022-11-29T15:15:00Z,10000,-13,-0.13,137.1,0,2,0.02,14.6,0.14
304,152,Exit Short,Exit Short | 1.03416,1.034,2022-11-29T16:15:00Z,10000,-13,-0.13,137.1,0,2,0.02,14.6,0.14
305,153,Entry Long,Long | 1.03618,1.03662,2022-11-29T23:15:00Z,10000,9.6,0.09,146.7,0,9.6,0.09,7.9,0.08
306,153,Exit Long,Exit Long | 1.03583,1.03758,2022-11-29T23:45:00Z,10000,9.6,0.09,146.7,0,9.6,0.09,7.9,0.08
307,154,Entry Long,Long | 1.03732,1.03731,2022-11-30T00:00:00Z,10000,-7.8,-0.08,138.9,0,4.7,0.05,7.8,0.08
308,154,Exit Long,Exit Long | 1.03689,1.03653,2022-11-30T01:15:00Z,10000,-7.8,-0.08,138.9,0,4.7,0.05,7.8,0.08
309,155,Entry Long,Long | 1.03924,1.03956,2022-11-30T05:15:00Z,10000,-14.1,-0.14,124.8,0,0,0,28.6,0.28
310,155,Exit Long,Exit Long | 1.0367,1.03815,2022-11-30T05:45:00Z,10000,-14.1,-0.14,124.8,0,0,0,28.6,0.28
311,156,Entry Long,Long | 1.03986,1.03891,2022-11-30T09:45:00Z,10000,-27.4,-0.26,97.4,0,4.5,0.04,27.4,0.26
312,156,Exit Long,Exit Long | 1.03645,1.03617,2022-11-30T10:15:00Z,10000,-27.4,-0.26,97.4,0,4.5,0.04,27.4,0.26
313,157,Entry Short,Short | 1.03404,1.03369,2022-11-30T10:30:00Z,10000,8.7,0.08,106.1,0,35.4,0.34,4.6,0.04
314,157,Exit Short,Exit Short | 1.033,1.03282,2022-11-30T12:30:00Z,10000,8.7,0.08,106.1,0,35.4,0.34,4.6,0.04
315,158,Entry Long,Long | 1.03993,1.04024,2022-11-30T14:45:00Z,10000,7.2,0.07,113.3,0,27.7,0.27,3.2,0.03
316,158,Exit Long,Exit Long | 1.0405,1.04096,2022-11-30T16:30:00Z,10000,7.2,0.07,113.3,0,27.7,0.27,3.2,0.03
317,159,Entry Long,Long | 1.04681,1.04681,2022-12-01T08:30:00Z,10000,24,0.23,137.3,0,63.8,0.61,6.4,0.06
318,159,Exit Long,Exit Long | 1.04949,1.04921,2022-12-01T10:30:00Z,10000,24,0.23,137.3,0,63.8,0.61,6.4,0.06
319,160,Entry Long,Long | 1.05396,1.05351,2022-12-02T02:45:00Z,10000,-6.5,-0.06,130.8,0,0,0,6.5,0.06
320,160,Exit Long,Exit Long | 1.05351,1.05286,2022-12-02T03:00:00Z,10000,-6.5,-0.06,130.8,0,0,0,6.5,0.06
321,161,Entry Short,Short | 1.04501,1.04464,2022-12-02T08:45:00Z,10000,-22.6,-0.22,108.2,0,14.7,0.14,39.7,0.38
322,161,Exit Short,Exit Short | 1.0468,1.0469,2022-12-02T10:45:00Z,10000,-22.6,-0.22,108.2,0,14.7,0.14,39.7,0.38
323,162,Entry Long,Long | 1.05181,1.05172,2022-12-02T14:45:00Z,10000,14.4,0.14,122.6,0,15.3,0.15,0.1,0
324,162,Exit Long,Exit Long | 1.05309,1.05316,2022-12-02T17:00:00Z,10000,14.4,0.14,122.6,0,15.3,0.15,0.1,0
325,163,Entry Short,Short | 1.0526,1.05261,2022-12-03T19:00:00Z,10000,-0.7,-0.01,121.9,0,1.1,0.01,0.8,0.01
326,163,Exit Short,Exit Short | 1.05269,1.05268,2022-12-03T21:15:00Z,10000,-0.7,-0.01,121.9,0,1.1,0.01,0.8,0.01
327,164,Entry Short,Short | 1.05265,1.05277,2022-12-04T00:00:00Z,10000,1.5,0.01,123.4,0,1.5,0.01,0,0
328,164,Exit Short,Exit Short | 1.05277,1.05262,2022-12-04T00:15:00Z,10000,1.5,0.01,123.4,0,1.5,0.01,0,0
329,165,Entry Long,Long | 1.05301,1.05284,2022-12-04T04:00:00Z,10000,0.1,0,123.5,0,0.1,0,0,0
330,165,Exit Long,Exit Long | 1.05284,1.05285,2022-12-04T04:15:00Z,10000,0.1,0,123.5,0,0.1,0,0,0
331,166,Entry Long,Long | 1.05296,1.05283,2022-12-04T05:15:00Z,10000,0,0,123.5,0,2.1,0.02,0,0
332,166,Exit Long,Exit Long | 1.05283,1.05283,2022-12-04T05:45:00Z,10000,0,0,123.5,0,2.1,0.02,0,0
333,167,Entry Long,Long | 1.05323,1.0532,2022-12-04T06:30:00Z,10000,6.3,0.06,129.8,0,6.3,0.06,4.2,0.04
334,167,Exit Long,Exit Long | 1.05278,1.05383,2022-12-04T07:45:00Z,10000,6.3,0.06,129.8,0,6.3,0.06,4.2,0.04
335,168,Entry Long,Long | 1.05314,1.05301,2022-12-04T09:15:00Z,10000,0.2,0,130,0,1.6,0.02,0.4,0
336,168,Exit Long,Exit Long | 1.05303,1.05303,2022-12-04T10:45:00Z,10000,0.2,0,130,0,1.6,0.02,0.4,0
337,169,Entry Long,Long | 1.05333,1.0534,2022-12-04T12:15:00Z,10000,-0.5,0,129.5,0,2.6,0.02,0.5,0
338,169,Exit Long,Exit Long | 1.05339,1.05335,2022-12-04T14:30:00Z,10000,-0.5,0,129.5,0,2.6,0.02,0.5,0
339,170,Entry Long,Long | 1.05389,1.05368,2022-12-04T18:00:00Z,10000,-4.9,-0.05,124.6,0,0,0,5.3,0.05
340,170,Exit Long,Exit Long | 1.05335,1.05319,2022-12-04T18:15:00Z,10000,-4.9,-0.05,124.6,0,0,0,5.3,0.05
341,171,Entry Long,Long | 1.05394,1.05412,2022-12-04T19:00:00Z,10000,33.2,0.31,157.8,0,42.4,0.4,2.4,0.02
342,171,Exit Long,Exit Long | 1.05749,1.05744,2022-12-05T01:15:00Z,10000,33.2,0.31,157.8,0,42.4,0.4,2.4,0.02
343,172,Entry Short,Short | 1.0537,1.05379,2022-12-05T03:15:00Z,10000,-9.2,-0.09,148.6,0,0.3,0,9.6,0.09
344,172,Exit Short,Exit Short | 1.05459,1.05471,2022-12-05T03:30:00Z,10000,-9.2,-0.09,148.6,0,0.3,0,9.6,0.09
345,173,Entry Short,Short | 1.05313,1.05279,2022-12-05T05:30:00Z,10000,-26.8,-0.25,121.8,0,2.8,0.03,31.2,0.3
346,173,Exit Short,Exit Short | 1.05591,1.05547,2022-12-05T06:30:00Z,10000,-26.8,-0.25,121.8,0,2.8,0.03,31.2,0.3
347,174,Entry Long,Long | 1.05974,1.0592,2022-12-05T08:00:00Z,10000,-27.1,-0.26,94.7,0,3.3,0.03,27.1,0.26
348,174,Exit Long,Exit Long | 1.057,1.05649,2022-12-05T09:00:00Z,10000,-27.1,-0.26,94.7,0,3.3,0.03,27.1,0.26
349,175,Entry Short,Short | 1.05257,1.05294,2022-12-05T11:00:00Z,10000,34.3,0.33,129,0,43.4,0.41,10.2,0.1
350,175,Exit Short,Exit Short | 1.04952,1.04951,2022-12-05T16:30:00Z,10000,34.3,0.33,129,0,43.4,0.41,10.2,0.1
351,176,Entry Long,Long | 1.05158,1.05228,2022-12-06T06:30:00Z,10000,-2.7,-0.03,126.3,0,7.4,0.07,8.9,0.08
352,176,Exit Long,Exit Long | 1.05203,1.05201,2022-12-06T08:30:00Z,10000,-2.7,-0.03,126.3,0,7.4,0.07,8.9,0.08
353,177,Entry Short,Short | 1.04909,1.04885,2022-12-06T12:15:00Z,10000,15.1,0.14,141.4,0,23.2,0.22,5.3,0.05
354,177,Exit Short,Exit Short | 1.04737,1.04734,2022-12-06T15:30:00Z,10000,15.1,0.14,141.4,0,23.2,0.22,5.3,0.05
355,178,Entry Long,Long | 1.04911,1.04891,2022-12-07T05:15:00Z,10000,4.5,0.04,145.9,0,20.2,0.19,0,0
356,178,Exit Long,Exit Long | 1.04943,1.04936,2022-12-07T07:00:00Z,10000,4.5,0.04,145.9,0,20.2,0.19,0,0
357,179,Entry Long,Long | 1.0524,1.05243,2022-12-07T10:30:00Z,10000,-14.4,-0.14,131.5,0,0,0,15.3,0.15
358,179,Exit Long,Exit Long | 1.0509,1.05099,2022-12-07T10:45:00Z,10000,-14.4,-0.14,131.5,0,0,0,15.3,0.15
359,180,Entry Short,Short | 1.05019,1.05057,2022-12-08T00:30:00Z,10000,-0.2,0,131.3,0,0.2,0,2.9,0.03
360,180,Exit Short,Exit Short | 1.05056,1.05059,2022-12-08T00:45:00Z,10000,-0.2,0,131.3,0,0.2,0,2.9,0.03
361,181,Entry Long,Long | 1.05186,1.0518,2022-12-08T01:45:00Z,10000,-3.9,-0.04,127.4,0,2.6,0.02,8.1,0.08
362,181,Exit Long,Exit Long | 1.05118,1.05141,2022-12-08T02:15:00Z,10000,-3.9,-0.04,127.4,0,2.6,0.02,8.1,0.08
363,182,Entry Long,Long | 1.05216,1.05215,2022-12-08T02:30:00Z,10000,-0.6,-0.01,126.8,0,10.9,0.1,2.8,0.03
364,182,Exit Long,Exit Long | 1.05236,1.05209,2022-12-08T04:15:00Z,10000,-0.6,-0.01,126.8,0,10.9,0.1,2.8,0.03
365,183,Entry Short,Short | 1.05072,1.05087,2022-12-08T06:30:00Z,10000,-6.4,-0.06,120.4,0,0.5,0,6.4,0.06
366,183,Exit Short,Exit Short | 1.05144,1.05151,2022-12-08T06:45:00Z,10000,-6.4,-0.06,120.4,0,0.5,0,6.4,0.06
367,184,Entry Long,Long | 1.05263,1.05325,2022-12-08T09:00:00Z,10000,22,0.21,142.4,0,38.8,0.37,5.7,0.05
368,184,Exit Long,Exit Long | 1.05499,1.05545,2022-12-08T13:00:00Z,10000,22,0.21,142.4,0,38.8,0.37,5.7,0.05
369,185,Entry Short,Short | 1.05618,1.05562,2022-12-09T04:30:00Z,10000,-9.3,-0.09,133.1,0,1.7,0.02,17.3,0.16
370,185,Exit Short,Exit Short | 1.05719,1.05655,2022-12-09T05:15:00Z,10000,-9.3,-0.09,133.1,0,1.7,0.02,17.3,0.16
371,186,Entry Short,Short | 1.05618,1.05619,2022-12-09T06:45:00Z,10000,-1.9,-0.02,131.2,0,5.5,0.05,4.7,0.04
372,186,Exit Short,Exit Short | 1.05666,1.05638,2022-12-09T07:30:00Z,10000,-1.9,-0.02,131.2,0,5.5,0.05,4.7,0.04
373,187,Entry Short,Short | 1.05475,1.05471,2022-12-09T08:45:00Z,10000,7,0.07,138.2,0,16.9,0.16,14.7,0.14
374,187,Exit Short,Exit Short | 1.05436,1.05401,2022-12-09T10:45:00Z,10000,7,0.07,138.2,0,16.9,0.16,14.7,0.14
375,188,Entry Long,Long | 1.0541,1.0541,2022-12-10T12:15:00Z,10000,-0.2,0,138,0,0.9,0.01,0.7,0.01
376,188,Exit Long,Exit Long | 1.05409,1.05408,2022-12-10T15:00:00Z,10000,-0.2,0,138,0,0.9,0.01,0.7,0.01
377,189,Entry Short,Short | 1.05357,1.05376,2022-12-10T21:45:00Z,10000,-0.4,0,137.6,0,0.1,0,0.4,0
378,189,Exit Short,Exit Short | 1.05379,1.0538,2022-12-10T22:30:00Z,10000,-0.4,0,137.6,0,0.1,0,0.4,0
379,190,Entry Short,Short | 1.05368,1.05373,2022-12-11T04:30:00Z,10000,-0.6,-0.01,137,0,0.2,0,0.6,0.01
380,190,Exit Short,Exit Short | 1.05371,1.05379,2022-12-11T04:45:00Z,10000,-0.6,-0.01,137,0,0.2,0,0.6,0.01
381,191,Entry Short,Short | 1.05349,1.05355,2022-12-11T05:45:00Z,10000,-1.5,-0.01,135.5,0,5.6,0.05,2.6,0.02
382,191,Exit Short,Exit Short | 1.0538,1.0537,2022-12-11T06:00:00Z,10000,-1.5,-0.01,135.5,0,5.6,0.05,2.6,0.02
383,192,Entry Long,Long | 1.05399,1.05392,2022-12-11T08:15:00Z,10000,0,0,135.5,0,0,0,0.4,0
384,192,Exit Long,Exit Long | 1.05392,1.05392,2022-12-11T08:30:00Z,10000,0,0,135.5,0,0,0,0.4,0
385,193,Entry Long,Long | 1.05396,1.054,2022-12-11T08:45:00Z,10000,-1,-0.01,134.5,0,0,0,1,0.01
